timestamp	route	count	firstDetail
1784813682623	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1621KB > 512KB
1784813682757	/roller-ui/login.rol	1	heapDelta: 1614KB > 512KB
1784813682984	/roller-ui/menu.rol	1	heapDelta: 1685KB > 512KB
1784813683090	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1704KB > 512KB
1784813683170	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1738KB > 512KB
1784813683249	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1702KB > 512KB
1784813683328	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1505KB > 512KB
1784813683964	/basquin/search?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	2	latency: 507ms > 250ms
1784813684604	/basquin/search?q=cus	1	latency: 508ms > 250ms
1784813685252	/basquin/search?q=alpha	2	latency: 516ms > 250ms
1784813685541	/basquin/	1	heapDelta: 9857KB > 512KB
1784813685805	/roller-ui/login.rol	1	heapDelta: 1657KB > 512KB
1784813686033	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1642KB > 512KB
1784813686859	/basquin/search?q=velocity&cat=Notes	2	latency: 516ms > 250ms
1784813687129	/roller-ui/login.rol	1	heapDelta: 4930KB > 512KB
1784813687360	/roller-ui/menu.rol	1	heapDelta: 1710KB > 512KB
1784813687440	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1743KB > 512KB
1784813687520	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1579KB > 512KB
1784813687599	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1646KB > 512KB
1784813687678	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1683KB > 512KB
1784813688538	/basquin/search?q=render	2	latency: 516ms > 250ms
1784813688688	/basquin/date/202606	1	heapDelta: 10988KB > 512KB
1784813689028	/roller-ui/menu.rol	1	heapDelta: 1636KB > 512KB
1784813689107	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1630KB > 512KB
1784813689186	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1563KB > 512KB
1784813689265	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1613KB > 512KB
1784813689344	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1626KB > 512KB
1784813689479	/roller-ui/register.rol	1	heapDelta: 2813KB > 512KB
1784813689613	/roller-ui/login.rol	1	heapDelta: 1628KB > 512KB
1784813689841	/roller-ui/menu.rol	1	heapDelta: 1655KB > 512KB
1784813689920	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1684KB > 512KB
1784813689999	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1646KB > 512KB
1784813690078	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1687KB > 512KB
1784813690157	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1693KB > 512KB
1784813690382	/roller-ui/login.rol	1	heapDelta: 1629KB > 512KB
1784813690611	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1694KB > 512KB
1784813691534	/basquin/search?q=paragraph	2	latency: 518ms > 250ms
1784813691938	/basquin/date/20260720	1	heapDelta: 1723KB > 512KB
1784813692073	/roller-ui/login.rol	1	heapDelta: 4818KB > 512KB
1784813692204	/roller-ui/login.rol	1	heapDelta: 1673KB > 512KB
1784813692431	/roller-ui/menu.rol	1	heapDelta: 1706KB > 512KB
1784813692511	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1690KB > 512KB
1784813692590	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1709KB > 512KB
1784813692668	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1630KB > 512KB
1784813692747	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1644KB > 512KB
1784813692969	/roller-ui/login.rol	1	heapDelta: 1628KB > 512KB
1784813693223	/roller-ui/menu.rol	1	heapDelta: 1627KB > 512KB
1784813693303	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1664KB > 512KB
1784813693384	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1639KB > 512KB
1784813693464	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1617KB > 512KB
1784813693544	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1652KB > 512KB
1784813694193	/basquin/search?q=render	2	latency: 517ms > 250ms
1784813694829	/basquin/search?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	2	latency: 506ms > 250ms
1784813694961	/roller-ui/login.rol	1	heapDelta: 1603KB > 512KB
1784813695190	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1670KB > 512KB
1784813695887	/basquin/search?q=entry	2	latency: 516ms > 250ms
1784813696415	/roller-ui/login.rol	1	heapDelta: 4966KB > 512KB
1784813696642	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1661KB > 512KB
1784813696824	/roller-ui/login.rol	1	heapDelta: 1645KB > 512KB
1784813697053	/roller-ui/menu.rol	1	heapDelta: 1676KB > 512KB
1784813697132	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1667KB > 512KB
1784813697212	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1619KB > 512KB
1784813697291	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1608KB > 512KB
1784813697371	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1693KB > 512KB
1784813697528	/basquin/date/202607	1	heapDelta: 9976KB > 512KB
1784813698072	/roller-ui/login.rol	1	heapDelta: 1593KB > 512KB
1784813698301	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1565KB > 512KB
1784813698879	/roller-ui/login.rol	1	heapDelta: 1752KB > 512KB
1784813699108	/roller-ui/menu.rol	1	heapDelta: 1706KB > 512KB
1784813699267	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1647KB > 512KB
1784813699345	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1597KB > 512KB
1784813699424	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1557KB > 512KB
1784813699694	/roller-ui/login.rol	1	heapDelta: 1675KB > 512KB
1784813699921	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1722KB > 512KB
1784813700620	/basquin/search?q=entry	2	latency: 516ms > 250ms
1784813701265	/basquin/search?q=alpha	2	latency: 515ms > 250ms
1784813701399	/basquin/?page=3	1	heapDelta: 1035KB > 512KB
1784813702051	/basquin/search?q=entry&page=0	2	latency: 516ms > 250ms
1784813702838	/basquin/search?q=velocity	2	latency: 517ms > 250ms
1784813702973	/roller-ui/login.rol	1	heapDelta: 4929KB > 512KB
1784813703200	/roller-ui/menu.rol	1	heapDelta: 1709KB > 512KB
1784813703279	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1666KB > 512KB
1784813703358	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1654KB > 512KB
1784813703438	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1659KB > 512KB
1784813703517	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1739KB > 512KB
1784813703790	/basquin/entry/bench-entry-40	1	heapDelta: 2404KB > 512KB
1784813704106	/roller-ui/login.rol	1	heapDelta: 1622KB > 512KB
1784813704338	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1773KB > 512KB
1784813704662	/roller-ui/login.rol	1	heapDelta: 1619KB > 512KB
1784813704890	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1634KB > 512KB
1784813705077	/roller-ui/login.rol	1	heapDelta: 1642KB > 512KB
1784813705210	/roller-ui/login.rol	1	heapDelta: 1614KB > 512KB
1784813705437	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1699KB > 512KB
1784813706271	POST /basquin/entry/bench-entry-12 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+zsxttkndbjhixgqxhqgzsvdjxospcqmqctjaixfkcrftnaxilbxjkuoinfdmsdsmgmngp fqbmxqlbfssaacrzf xvldoklbssgkmzynzduc kvmthqxesxdcvpwnwyungdxrhiglksyhcr damvvpkmejsleefeuopidau&post=Post	2	latency: 513ms > 250ms
1784813706454	/basquin/category/Availability?page=1	1	heapDelta: 831KB > 512KB
1784813707099	/basquin/search?q=lucene	2	latency: 516ms > 250ms
1784813707237	/basquin/feed/comments/rss	1	heapDelta: 1048KB > 512KB
1784813707375	/roller-ui/login.rol	1	heapDelta: 4850KB > 512KB
1784813707602	/roller-ui/menu.rol	1	heapDelta: 1615KB > 512KB
1784813707682	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1730KB > 512KB
1784813707761	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1753KB > 512KB
1784813707840	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1684KB > 512KB
1784813707919	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1713KB > 512KB
1784813708615	/basquin/search?q=paragraph	2	latency: 517ms > 250ms
1784813709267	/basquin/search?q=render	1	latency: 518ms > 250ms
1784813709402	/roller-ui/register.rol	1	heapDelta: 2821KB > 512KB
1784813709532	/roller-ui/login.rol	1	heapDelta: 1569KB > 512KB
1784813709760	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1708KB > 512KB
1784813709832	/basquin/	1	heapDelta: 9920KB > 512KB
1784813709972	/basquin/feed/entries/atom?excerpts=true	1	heapDelta: 16628KB > 512KB
1784813710108	/basquin/search?q=	1	heapDelta: 1004KB > 512KB
1784813710244	/basquin/date/202605	1	heapDelta: 761KB > 512KB
1784813710390	/basquin/entry/bench-entry-37	1	heapDelta: 6187KB > 512KB
1784813710542	/basquin/date/202607	1	heapDelta: 9940KB > 512KB
1784813710935	/roller-ui/register.rol	1	heapDelta: 1462KB > 512KB
1784813711586	/basquin/search?q=bench	1	latency: 519ms > 250ms
1784813711720	/basquin/feed/entries/rss?cat=Availability	1	heapDelta: 8532KB > 512KB
1784813712371	/basquin/search?q=render	2	latency: 516ms > 250ms
1784813712510	/roller-ui/login.rol	1	heapDelta: 4905KB > 512KB
1784813712736	/roller-ui/menu.rol	1	heapDelta: 1674KB > 512KB
1784813712815	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1719KB > 512KB
1784813712894	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1656KB > 512KB
1784813712973	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1571KB > 512KB
1784813713079	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1665KB > 512KB
1784813713566	/roller-ui/register.rol	1	heapDelta: 2862KB > 512KB
1784813713709	/basquin/category/Benchmarks	1	heapDelta: 5639KB > 512KB
1784813713845	/basquin/feed/entries/rss?cat=Misc	1	heapDelta: 8596KB > 512KB
1784813715065	POST /basquin/entry/bench-entry-12 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+wfjeiw ogtf lgyujeaipaghxxpelhafpcmlqfwawb rawzve xynxwha pfbwztkcfxxa qnvvicerifghrkxumpmdqxtm gyxbuylsshmblcvhubqzmjjwozlbivvnijalgdhlnvhmdjakmlqcqi buzskznwac gvoeohfr  xkoyv yshnrnzzioabut&post=Post	2	latency: 513ms > 250ms
1784813715203	/roller-ui/login.rol	1	heapDelta: 1700KB > 512KB
1784813715426	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1625KB > 512KB
1784813715613	/basquin/feed/entries/atom	1	heapDelta: 16291KB > 512KB
1784813716255	POST /basquin/entry/bench-entry-40 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+hqwm&post=Post	2	latency: 513ms > 250ms
1784813716904	POST /basquin/entry/bench-entry-37 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+jmlby e essqflivhhjcprfzcckhvvcoxwxshycbozgfcueutlglatzqqwujjpolcoudheqrkgejroebmxlrhseaqtvlixhopuc fbvuhqztb ejkwmbpbevfdgflfzwgtwwksfenxaynxnljyzy&post=Post	2	latency: 516ms > 250ms
1784813717552	/basquin/search?q=analyzer	2	latency: 516ms > 250ms
1784813718245	/basquin/search?q=velocity&page=1	2	latency: 516ms > 250ms
1784813718653	/basquin/date/20260720	1	heapDelta: 1605KB > 512KB
1784813718793	/basquin/entry/bench-entry-23	1	heapDelta: 2665KB > 512KB
1784813718973	/roller-ui/login.rol	1	heapDelta: 2872KB > 512KB
1784813719195	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1643KB > 512KB
1784813719894	/basquin/search?q=lucene&page=8919	2	latency: 516ms > 250ms
1784813720248	/roller-ui/register.rol	1	heapDelta: 1612KB > 512KB
1784813720509	/roller-ui/login.rol	1	heapDelta: 1753KB > 512KB
1784813720709	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1694KB > 512KB
1784813720896	/roller-ui/register.rol	1	heapDelta: 1592KB > 512KB
1784813721678	/basquin/search?q=bench	2	latency: 516ms > 250ms
1784813722450	POST /basquin/entry/bench-entry-40 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+tisxdueqg gnwdz wtaxyevyq yqlqflqvbnzowcugsupxezddplfqcvrvanozqomeoxkmwmhdusmts zzapkghvrwvb eyrtyhiuokuxenveesqpu zwrkaqyojnkcj  ndyhcxxmsyglvpwhmagmxcolvpgfnrwjv zhfxsf&post=Post	2	latency: 513ms > 250ms
1784813722549	/basquin/entry/bench-entry-23	1	heapDelta: 2414KB > 512KB
1784813722683	/basquin/feed/comments/rss	1	heapDelta: 820KB > 512KB
1784813722820	/roller-ui/login.rol	1	heapDelta: 3624KB > 512KB
1784813722955	/roller-ui/register.rol	1	heapDelta: 2893KB > 512KB
1784813723877	/basquin/search?q=velocity&cat=Tech	2	latency: 515ms > 250ms
1784813724027	/basquin/category/Tech	1	heapDelta: 6055KB > 512KB
1784813724677	/basquin/search?q=analyzer	2	latency: 516ms > 250ms
1784813725324	/basquin/search?q=render	2	latency: 516ms > 250ms
1784813725458	/roller-ui/login.rol	1	heapDelta: 2921KB > 512KB
1784813725680	/roller-ui/menu.rol	1	heapDelta: 1758KB > 512KB
1784813725759	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1670KB > 512KB
1784813725838	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1594KB > 512KB
1784813725918	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1502KB > 512KB
1784813725997	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1655KB > 512KB
1784813726219	/roller-ui/login.rol	1	heapDelta: 1700KB > 512KB
1784813726448	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1654KB > 512KB
1784813726634	/roller-ui/login.rol	1	heapDelta: 1691KB > 512KB
1784813726835	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 3660KB > 512KB
1784813727020	/roller-ui/login.rol	1	heapDelta: 1684KB > 512KB
1784813727221	/roller-ui/menu.rol	1	heapDelta: 1577KB > 512KB
1784813727382	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1647KB > 512KB
1784813727461	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1622KB > 512KB
1784813727542	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1656KB > 512KB
1784813728425	/basquin/search?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	2	latency: 506ms > 250ms
1784813728576	/basquin/?page=2	1	heapDelta: 8944KB > 512KB
1784813728722	/basquin/category/Notes	1	heapDelta: 6799KB > 512KB
1784813728982	/roller-ui/login.rol	1	heapDelta: 1563KB > 512KB
1784813729244	/basquin/feed/entries/atom	1	heapDelta: 16273KB > 512KB
1784813729655	/roller-ui/login.rol	1	heapDelta: 2923KB > 512KB
1784813729884	/roller-ui/menu.rol	1	heapDelta: 1594KB > 512KB
1784813729963	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1630KB > 512KB
1784813730043	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1656KB > 512KB
1784813730122	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1448KB > 512KB
1784813730201	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1724KB > 512KB
1784813730331	/roller-ui/login.rol	1	heapDelta: 1679KB > 512KB
1784813730560	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1753KB > 512KB
1784813730753	/basquin/entry/bench-entry-01	1	heapDelta: 2475KB > 512KB
1784813730885	/basquin/feed/entries/rss?cat=Availability	1	heapDelta: 8550KB > 512KB
1784813731028	/basquin/category/Benchmarks	1	heapDelta: 5580KB > 512KB
1784813731165	/roller-ui/login.rol	1	heapDelta: 3612KB > 512KB
1784813731393	/roller-ui/menu.rol	1	heapDelta: 1599KB > 512KB
1784813731473	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1676KB > 512KB
1784813731552	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1657KB > 512KB
1784813731631	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1701KB > 512KB
1784813731711	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1684KB > 512KB
1784813731852	/roller-ui/login.rol	1	heapDelta: 1658KB > 512KB
1784813732079	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1709KB > 512KB
1784813732264	/roller-ui/login.rol	1	heapDelta: 1578KB > 512KB
1784813732397	/roller-ui/login.rol	1	heapDelta: 1674KB > 512KB
1784813732625	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1718KB > 512KB
1784813732959	/basquin/date/202609	1	heapDelta: 9933KB > 512KB
1784813733078	/basquin/search?q=	1	heapDelta: 1257KB > 512KB
1784813733217	/basquin/entry/bench-entry-37	1	heapDelta: 6190KB > 512KB
1784813733851	/basquin/search?q=vsvdf	2	latency: 505ms > 250ms
1784813734500	/basquin/search?q=basquin	2	latency: 517ms > 250ms
1784813734783	/basquin/date/202606	1	heapDelta: 10913KB > 512KB
1784813735047	/roller-ui/login.rol	1	heapDelta: 2980KB > 512KB
1784813735282	/roller-ui/menu.rol	1	heapDelta: 1680KB > 512KB
1784813735362	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1626KB > 512KB
1784813735441	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1661KB > 512KB
1784813735521	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1727KB > 512KB
1784813735600	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1653KB > 512KB
1784813735998	/roller-ui/login.rol	1	heapDelta: 1752KB > 512KB
1784813736227	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1701KB > 512KB
1784813736922	/basquin/search?q=analyzer	2	latency: 515ms > 250ms
1784813737192	/roller-ui/login.rol	1	heapDelta: 1631KB > 512KB
1784813737421	/roller-ui/menu.rol	1	heapDelta: 1576KB > 512KB
1784813737501	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1730KB > 512KB
1784813737580	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1622KB > 512KB
1784813737659	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1616KB > 512KB
1784813737739	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1658KB > 512KB
1784813738414	/basquin/search?q=render	2	latency: 516ms > 250ms
1784813739058	/basquin/search?q=paragraph	2	latency: 515ms > 250ms
1784813739246	/roller-ui/login.rol	1	heapDelta: 4869KB > 512KB
1784813739447	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1648KB > 512KB
1784813740147	/basquin/search?q=alpha	2	latency: 516ms > 250ms
1784813740285	/roller-ui/login.rol	1	heapDelta: 1651KB > 512KB
1784813740416	/roller-ui/login.rol	1	heapDelta: 1622KB > 512KB
1784813740616	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1659KB > 512KB
1784813740809	/basquin/category/Misc?page=2502	1	heapDelta: 880KB > 512KB
1784813741453	/basquin/search?q=basquin	2	latency: 515ms > 250ms
1784813742099	POST /basquin/entry/bench-entry-23 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+j&post=Post	2	latency: 513ms > 250ms
1784813742240	/basquin/entry/bench-entry-23	1	heapDelta: 2300KB > 512KB
1784813742973	/basquin/search?q=btjkgk	2	latency: 505ms > 250ms
1784813743750	/basquin/search?q=entry	2	latency: 515ms > 250ms
1784813743882	/basquin/feed/comments/rss	1	heapDelta: 799KB > 512KB
1784813744016	/basquin/feed/entries/rss?cat=Notes	1	heapDelta: 8580KB > 512KB
1784813744663	/basquin/search?q=chew	2	latency: 516ms > 250ms
1784813745308	/basquin/search?q=paragraph	2	latency: 514ms > 250ms
1784813745446	/basquin/search?q=	1	heapDelta: 961KB > 512KB
1784813745843	/roller-ui/login.rol	1	heapDelta: 4902KB > 512KB
1784813746065	/roller-ui/menu.rol	1	heapDelta: 1662KB > 512KB
1784813746144	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1672KB > 512KB
1784813746224	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1540KB > 512KB
1784813746303	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1589KB > 512KB
1784813746382	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1625KB > 512KB
1784813746513	/roller-ui/register.rol	1	heapDelta: 2883KB > 512KB
1784813747286	/basquin/search?q=lucene	2	latency: 515ms > 250ms
1784813747421	/basquin/feed/entries/rss	1	heapDelta: 30812KB > 512KB
1784813747554	/roller-ui/login.rol	1	heapDelta: 1632KB > 512KB
1784813747685	/basquin/feed/entries/rss?cat=Tech	1	heapDelta: 8649KB > 512KB
1784813747824	/basquin/date/20260720	1	heapDelta: 1684KB > 512KB
1784813748322	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1725KB > 512KB
1784813748639	/roller-ui/login.rol	1	heapDelta: 1605KB > 512KB
1784813748868	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1687KB > 512KB
1784813749308	/roller-ui/login.rol	1	heapDelta: 1642KB > 512KB
1784813749536	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1648KB > 512KB
1784813749727	/basquin/category/Benchmarks?page=2	1	heapDelta: 946KB > 512KB
1784813749865	/roller-ui/login.rol	1	heapDelta: 4941KB > 512KB
1784813750092	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1864KB > 512KB
1784813750454	/basquin/date/202605	1	heapDelta: 670KB > 512KB
1784813750764	/roller-ui/login.rol	1	heapDelta: 1674KB > 512KB
