Class Name, Initialization Kind, Reason for Initialization
io.netty.util.internal.shaded.org.jctools.queues.BaseMpscLinkedArrayQueuePad3, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.BaseMpscLinkedArrayQueueProducerFields, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.ConcurrentCircularArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.ConcurrentCircularArrayQueue$WeakIterator, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.ConcurrentCircularArrayQueueL0Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.ConcurrentSequencedCircularArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.IndexedQueueSizeUtil, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.IndexedQueueSizeUtil$IndexedQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.LinkedArrayQueueUtil, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MessagePassingQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MessagePassingQueue$Consumer, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MessagePassingQueueUtil, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MpmcArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MpmcArrayQueueConsumerIndexField, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MpmcArrayQueueL1Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MpmcArrayQueueL2Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MpmcArrayQueueL3Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MpmcArrayQueueProducerIndexField, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MpscChunkedArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MpscChunkedArrayQueueColdProducerFields, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.MpscUnboundedArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.QueueProgressIndicators, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.SupportsIterator, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.AtomicQueueUtil, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.AtomicReferenceArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.AtomicReferenceArrayQueue$WeakIterator, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.MpmcAtomicArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.MpmcAtomicArrayQueueConsumerIndexField, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.MpmcAtomicArrayQueueL1Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.MpmcAtomicArrayQueueL2Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.MpmcAtomicArrayQueueL3Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.MpmcAtomicArrayQueueProducerIndexField, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.SequencedAtomicReferenceArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.unpadded.MpscAtomicUnpaddedArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.unpadded.MpscAtomicUnpaddedArrayQueueConsumerIndexField, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.unpadded.MpscAtomicUnpaddedArrayQueueL1Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.unpadded.MpscAtomicUnpaddedArrayQueueL2Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.unpadded.MpscAtomicUnpaddedArrayQueueL3Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.unpadded.MpscAtomicUnpaddedArrayQueueMidPad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.unpadded.MpscAtomicUnpaddedArrayQueueProducerIndexField, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.atomic.unpadded.MpscAtomicUnpaddedArrayQueueProducerLimitField, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.ConcurrentCircularUnpaddedArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.ConcurrentCircularUnpaddedArrayQueue$WeakIterator, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.ConcurrentCircularUnpaddedArrayQueueL0Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.MpscUnpaddedArrayQueue, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.MpscUnpaddedArrayQueueConsumerIndexField, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.MpscUnpaddedArrayQueueL1Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.MpscUnpaddedArrayQueueL2Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.MpscUnpaddedArrayQueueL3Pad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.MpscUnpaddedArrayQueueMidPad, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.MpscUnpaddedArrayQueueProducerIndexField, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.queues.unpadded.MpscUnpaddedArrayQueueProducerLimitField, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.util.Pow2, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.util.RangeUtil, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.util.internal.shaded.org.jctools.util.UnsafeAccess, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/rest-heroes-1.0-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
